18243.72494859534;0.0
482.30340048331954;4690.693753744269
211.97169333151976;4696.8120688785275
121.60651962189706;4709.051661151844
82.21506026236236;4702.361969740387
56.149688836313565;4712.578283394177
42.09859037502957;4706.304727192361
30.90504224765668;4713.472037917838
24.446058514580635;4708.707725131412
18.693884943292645;4713.6667822435975
15.269113502897236;4710.196713258707
11.974724950628973;4713.652749279243
9.983362647355527;4711.148351339568
7.959898059568454;4713.58055212933
6.728534698542296;4711.773692538492
5.426540885187495;4713.500568557266
4.632495734622401;4712.193745533544
3.7675063807498126;4713.429182842932
3.2401144102697943;4712.480737356665
2.6521198843312432;4713.370436111694
2.2941748639984083;4712.679452160808
1.8875416436702608;4713.323924355006
1.640558254785664;4712.818536330092
1.3555431834619722;4713.2878442836545
1.1828786234611595;4712.916764160084
0.9809211267992459;4713.260169460734
0.8589107043558022;4712.986674676135
0.7145011846183426;4713.2390724671695
0.627502467658262;4713.036768816353
0.5234388152059237;4713.223041208501
0.46092115088227814;4713.072880547108
0.3854241231229967;4713.210876220331
0.3401923220823379;4713.099054634346
0.2850936452138312;4713.201647544392
0.25217060778885453;4713.118120053248
0.21174550000751163;4713.194643426132
0.18765223420546548;4713.132070704514
0.15785161479215576;4713.18932307867
0.14013418325722202;4713.142321588821
0.11807120843917931;4713.1852772327065
0.10498486835312776;4713.149883128612
0.08858670953232543;4713.182196727425
0.07888212865236795;4713.155480944244
0.06665098248097277;4713.179848149008
0.05942784899203625;4713.159638854062
0.05027521212469941;4713.178055217218
0.04488097077209664;4713.162736827803
0.03801167122984518;4713.17668468724
0.033970844421363076;4713.165051730015
0.028801232469155415;4713.175635723693
0.02576569177908935;4713.166786144389
0.021865507384028864;4713.174831911704
0.019579231270643628;4713.168088884114
0.016630022560136896;4713.174215256257
0.01490395520817137;4713.169069664956
0.012669155946522;4713.173741674613
0.011363163323540449;4713.169809655182
0.009666440836230394;4713.173377607734
0.008676288099028394;4713.170369096701
0.007385795525861273;4713.173097469881
0.006633699804196565;4713.170792834935
0.005650568368565466;4713.172881726201
0.00507831239709095;4713.171114348024
0.004328205148657062;4713.172715441311
0.003892095160246284;4713.17135869418
0.0033189824367511524;4713.17258718159
0.0029861410386634903;4713.171544675688
0.0025476958565653334;4713.172488183523
0.0022933258624701636;4713.171686433341
0.0019575056429390223;4713.17241172253
0.0017628632446332734;4713.1717946250965
0.0015053639139335007;4713.172352633129
0.0013562522460317944;4713.171877300096
0.0011586062963683484;4713.172306943565
0.0010442522590807864;4713.171940548715
0.0008924038643650954;4713.17227159717
0.0008046182529335588;4713.171988987333
0.0006878529793293992;4713.172244239547
0.000620400747450111;4713.17202612084
0.0005305396519408445;4713.17222305581
0.00047866653786059725;4713.172054614326
0.0004094579708834169;4713.172206645947
0.00036953382631162607;4713.172076497218
0.0003161934715591701;4713.172193929267
0.0002854429339819045;4713.172093316963
0.00024430528008880463;4713.17218407105
0.00022060398200235513;4713.172106254976
0.0001888577534696235;4713.172176426195
0.00017057783634949;4713.172116214279
0.00014606481988093284;4713.172170495879
0.00013195761353747794;4713.172123885855
0.00011301945126348509;4713.172165894204
0.00010212623710871734;4713.17212979898
8.748758423205494e-05;4713.17216232249
7.907161376969336e-05;4713.172134359458
6.775090756761016e-05;4713.172159549468
6.124554217621797e-05;4713.172137878707
5.24867738431462e-05;4713.172157395993
4.745587286094773e-05;4713.172140595905
4.067635725470018e-05;4713.172155723243
3.6783981159508014e-05;4713.172142694905
3.1534332729874306e-05;4713.172154423605
2.852154882361085e-05;4713.172144317132
2.4454977396987154e-05;4713.172153413636
2.2122081561603228e-05;4713.172145571448
1.897081899870866e-05;4713.172152628607
1.7163695164051287e-05;4713.172146541711
1.4720879021372555e-05;4713.172152018297
1.3320527368385794e-05;4713.172147292555
1.1426267346910386e-05;4713.17215154373
1.0340753708271465e-05;4713.1721478738245
8.871407457530198e-06;4713.1721511746455
8.029672942559075e-06;4713.172148323983
6.8895851677207955e-06;4713.172150887546
6.236680159055472e-06;4713.1721486727265
5.351817047318582e-06;4713.172150664182
4.845230843878911e-06;4713.172148942996
4.158269903068353e-06;4713.172150490374
3.765100486928802e-06;4713.172149152513
3.231641819273375e-06;4713.172150355108
2.926413857165854e-06;4713.172149314986
2.51205355449298e-06;4713.17215024982
2.27503576129485e-06;4713.172149441014
1.953107722514025e-06;4713.172150167853
1.7690110462432748e-06;4713.172149538799
1.518838358960857e-06;4713.172150104032
1.375812698056272e-06;4713.172149614691
1.1813590038283733e-06;4713.172150054335
1.0702161285865042e-06;4713.172149673608
9.19039285040077e-07;4713.172150015629
